CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,MaxWindCat,MaxTemp_capped,Temp_Range,DewPoint_Range,Humidity_Range,Precipitation_Flag
2001-11-15,7.0,2.0,-2.0,2.0,-4.0,-9.0,93.0,63.0,36.0,1018,1017,1016,10.0,10.0,8.0,27,10,43.98830576155163,0.0,6.0,Rain,28,20-30,7.0,9.0,11.0,57.0,0
2001-11-16,8.0,7.0,5.0,1.0,0.0,-1.0,76.0,68.0,57.0,1023,1020,1017,10.0,10.0,10.0,29,14,43.98830576155163,0.0,6.0,Rain,78,20-30,8.0,3.0,2.0,19.0,0
2001-11-17,8.0,4.0,2.0,5.0,2.0,1.0,93.0,83.0,71.0,1024,1023,1022,10.0,9.0,7.0,11,3,43.98830576155163,0.0,6.0,Rain,37,10-20,8.0,6.0,4.0,22.0,0
2001-11-18,8.0,4.0,2.0,4.0,3.0,1.0,100.0,87.0,71.0,1023,1021,1020,10.0,9.0,4.0,10,3,43.98830576155163,0.0,5.0,Rain,302,0-10,8.0,6.0,3.0,29.0,0
2001-11-19,11.0,4.0,-1.0,5.0,1.0,-2.0,100.0,80.0,50.0,1025,1022,1021,10.0,8.0,4.0,14,3,43.98830576155163,0.0,3.0,Rain,347,10-20,11.0,12.0,7.0,50.0,0
2001-11-20,12.0,6.0,-1.0,2.0,0.0,-2.0,93.0,71.0,43.0,1028,1025,1024,10.0,9.0,6.0,14,5,43.98830576155163,0.0,3.0,Rain,50,10-20,12.0,13.0,4.0,50.0,0
2001-11-21,11.0,6.0,2.0,4.0,2.0,-1.0,87.0,69.0,50.0,1030,1028,1027,10.0,10.0,10.0,11,6,43.98830576155163,0.0,5.0,Rain,22,10-20,11.0,9.0,5.0,37.0,0
2001-11-22,14.0,7.0,1.0,3.0,-1.0,-6.0,100.0,65.0,32.0,1028,1026,1024,10.0,10.0,10.0,21,5,43.98830576155163,0.0,1.0,Rain,18,20-30,14.0,13.0,9.0,68.0,0
2001-11-23,16.0,7.0,-2.0,3.0,-2.0,-8.0,74.0,56.0,36.0,1026,1024,1022,14.64407356948229,11.719856948228882,9.134877384196185,24,10,43.98830576155163,0.0,3.2060661764705882,Rain,12,20-30,16.0,18.0,11.0,38.0,0
2001-11-24,13.0,6.0,-1.0,2.0,-1.0,-2.0,93.0,68.0,38.0,1026,1024,1022,14.64407356948229,11.719856948228882,9.134877384196185,13,6,43.98830576155163,0.0,3.2060661764705882,Rain,341,10-20,13.0,14.0,4.0,55.0,0
2001-11-25,13.0,6.0,-2.0,2.0,-1.0,-3.0,100.0,73.0,38.0,1023,1021,1019,14.64407356948229,11.719856948228882,9.134877384196185,11,6,43.98830576155163,0.0,3.2060661764705882,Rain,344,10-20,13.0,15.0,5.0,62.0,0
2001-11-26,9.0,4.0,-1.0,3.0,1.0,-2.0,100.0,84.0,66.0,1020,1017,1015,10.0,6.0,4.0,11,5,43.98830576155163,0.0,7.0,Rain,12,10-20,9.0,10.0,5.0,34.0,0
2001-11-27,12.0,8.0,4.0,5.0,2.0,-4.0,100.0,72.0,46.0,1023,1018,1015,10.0,8.0,3.0,16,5,43.98830576155163,0.0,5.0,Rain,14,10-20,12.0,8.0,9.0,54.0,0
2001-11-28,11.0,3.0,-4.0,-1.0,-3.0,-6.0,93.0,66.0,35.0,1029,1027,1024,10.0,10.0,10.0,8,3,43.98830576155163,0.0,3.0,Rain,18,0-10,11.0,15.0,5.0,58.0,0
2001-11-29,13.0,6.0,-2.0,2.0,-1.0,-3.0,93.0,77.0,44.0,1030,1028,1027,8.0,8.0,8.0,10,5,43.98830576155163,0.0,2.0,Rain,3,0-10,13.0,15.0,5.0,49.0,0
2001-11-30,12.0,4.0,-2.0,4.0,1.0,-3.0,100.0,83.0,54.0,1028,1026,1024,9.0,7.0,5.0,10,5,43.98830576155163,0.0,0.0,Rain,24,0-10,12.0,14.0,7.0,46.0,0
2001-12-01,4.0,1.0,-1.0,4.0,2.0,-2.0,100.0,97.0,93.0,1025,1024,1022,6.0,2.0,0.0,8,3,43.98830576155163,0.0,3.0,Fog,25,0-10,4.0,5.0,6.0,7.0,0
2001-12-02,12.0,6.0,-1.0,4.0,2.0,-2.0,100.0,88.0,54.0,1024,1022,1021,6.0,1.0,0.0,8,5,43.98830576155163,0.0,3.0,Fog,355,0-10,12.0,13.0,6.0,46.0,0
2001-12-03,13.0,4.0,-3.0,4.0,1.0,-3.0,100.0,82.0,54.0,1027,1025,1024,8.0,6.0,2.0,10,5,43.98830576155163,0.0,0.0,Rain,345,0-10,13.0,16.0,7.0,46.0,0
2001-12-04,11.0,4.0,-1.0,5.0,1.0,-1.0,100.0,92.0,62.0,1031,1029,1027,7.0,3.0,0.0,8,2,43.98830576155163,0.0,2.0,Fog,124,0-10,11.0,12.0,6.0,38.0,0
2001-12-05,14.0,6.0,-3.0,5.0,1.0,-4.0,100.0,87.0,48.0,1032,1031,1029,6.0,3.0,0.0,8,2,43.98830576155163,0.0,2.0,Fog,359,0-10,14.0,17.0,9.0,52.0,0
2001-12-06,16.0,6.0,-3.0,2.0,-1.0,-5.0,100.0,74.0,34.0,1031,1029,1026,9.0,6.0,5.0,8,5,43.98830576155163,0.0,0.0,Rain,346,0-10,16.0,19.0,7.0,66.0,0
2001-12-07,11.0,6.0,0.0,4.0,1.0,-2.0,93.0,78.0,54.0,1026,1024,1022,14.64407356948229,11.719856948228882,9.134877384196185,10,3,43.98830576155163,0.0,3.2060661764705882,Rain,3,0-10,11.0,11.0,6.0,39.0,0
2001-12-08,12.0,4.0,-2.0,3.0,1.0,-3.0,100.0,82.0,51.0,1027,1025,1024,8.0,8.0,8.0,10,5,43.98830576155163,0.0,0.0,Rain,348,0-10,12.0,14.0,6.0,49.0,0
2001-12-09,10.0,4.0,-1.0,5.0,2.0,-1.0,100.0,80.0,53.0,1029,1027,1027,10.0,10.0,10.0,21,6,43.98830576155163,0.0,5.0,Rain,8,20-30,10.0,11.0,6.0,47.0,0
2001-12-10,10.0,4.0,-2.0,2.0,1.0,-3.0,93.0,75.0,54.0,1029,1028,1027,10.0,10.0,10.0,26,6,43.98830576155163,0.0,4.0,Rain,76,20-30,10.0,12.0,5.0,39.0,0
2001-12-11,9.0,6.0,2.0,2.0,1.0,-1.0,93.0,75.0,57.0,1028,1026,1024,10.0,10.0,10.0,11,3,43.98830576155163,0.0,5.0,Rain,17,10-20,9.0,7.0,3.0,36.0,0
2001-12-12,9.0,3.0,-2.0,1.0,-2.0,-4.0,100.0,76.0,43.0,1023,1021,1019,10.0,9.0,7.0,8,3,43.98830576155163,0.0,2.0,Rain,352,0-10,9.0,11.0,5.0,57.0,0
2001-12-13,8.0,0.0,-7.0,0.0,-3.0,-7.0,100.0,79.0,50.0,1020,1019,1017,14.64407356948229,11.719856948228882,9.134877384196185,10,5,43.98830576155163,0.0,3.2060661764705882,Rain,360,0-10,8.0,15.0,7.0,50.0,0
2001-12-14,11.0,2.0,-7.0,-1.0,-7.0,-13.0,100.0,66.0,18.0,1018,1016,1014,8.0,5.0,3.0,24,6,43.98830576155163,0.0,0.0,Rain,22,20-30,11.0,18.0,12.0,82.0,0
2001-12-15,3.0,-2.0,-7.0,-9.0,-12.0,-16.0,74.0,49.0,30.0,1021,1020,1018,10.0,10.0,10.0,32,11,43.98830576155163,0.0,1.0,Rain,21,30-40,3.0,10.0,7.0,44.0,0
2001-12-16,5.0,-2.0,-10.0,-8.0,-11.0,-13.0,86.0,63.0,26.0,1024,1022,1021,14.64407356948229,11.719856948228882,9.134877384196185,10,5,43.98830576155163,0.0,3.2060661764705882,Rain,343,0-10,5.0,15.0,5.0,60.0,0
2001-12-17,9.0,-1.0,-10.0,-4.0,-9.0,-12.0,86.0,60.0,32.0,1025,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,14,5,43.98830576155163,0.0,3.2060661764705882,Rain,13,10-20,9.0,19.0,8.0,54.0,0
2001-12-18,9.0,2.0,-4.0,0.0,-3.0,-8.0,86.0,66.0,50.0,1027,1024,1023,10.0,10.0,10.0,14,8,43.98830576155163,0.0,3.0,Rain,57,10-20,9.0,13.0,8.0,36.0,0
2001-12-19,8.0,3.0,-1.0,1.0,-1.0,-3.0,86.0,69.0,50.0,1028,1026,1025,10.0,10.0,10.0,10,3,43.98830576155163,0.0,6.0,Rain,7,0-10,8.0,9.0,4.0,36.0,0
2001-12-20,10.0,5.0,0.0,1.0,-1.0,-3.0,87.0,72.0,43.0,1025,1023,1021,10.0,10.0,10.0,10,3,43.98830576155163,0.0,5.0,Rain,354,0-10,10.0,10.0,4.0,44.0,0
2001-12-21,9.0,2.0,-5.0,-3.0,-4.0,-7.0,93.0,69.0,37.0,1024,1022,1020,14.64407356948229,11.719856948228882,9.134877384196185,14,6,43.98830576155163,0.0,3.2060661764705882,Rain,351,10-20,9.0,14.0,4.0,56.0,0
2001-12-22,3.0,-3.0,-8.0,-1.0,-4.0,-9.0,93.0,86.0,75.0,1020,1017,1013,10.0,8.0,3.0,11,3,43.98830576155163,0.0,5.0,Rain,357,10-20,3.0,11.0,8.0,18.0,0
2001-12-23,3.0,1.0,0.0,1.0,-1.0,-5.0,100.0,88.0,65.0,1013,1011,1009,10.0,6.0,2.0,23,6,43.98830576155163,0.0,6.0,Rain-Snow,17,20-30,3.0,3.0,6.0,35.0,0
2001-12-24,4.0,0.0,-4.0,-7.0,-11.0,-15.0,74.0,48.0,31.0,1019,1017,1014,14.64407356948229,11.719856948228882,9.134877384196185,16,8,43.98830576155163,0.0,3.2060661764705882,Rain,54,10-20,4.0,8.0,8.0,43.0,0
2001-12-25,5.0,-1.0,-6.0,-1.0,-6.0,-10.0,93.0,72.0,56.0,1019,1018,1016,10.0,10.0,10.0,11,5,43.98830576155163,0.0,3.0,Rain,337,10-20,5.0,11.0,9.0,37.0,0
2001-12-26,3.0,-1.0,-5.0,-1.0,-3.0,-6.0,100.0,89.0,70.0,1022,1019,1017,10.0,5.0,2.0,8,3,43.98830576155163,0.0,3.0,Rain,1,0-10,3.0,8.0,5.0,30.0,0
2001-12-27,7.0,0.0,-7.0,0.0,-4.0,-8.0,100.0,84.0,57.0,1027,1025,1022,9.0,5.0,3.0,8,5,43.98830576155163,0.0,0.0,Rain,12,0-10,7.0,14.0,8.0,43.0,0
2001-12-28,6.0,0.0,-6.0,0.0,-3.0,-8.0,100.0,84.0,61.0,1029,1027,1026,8.0,6.0,5.0,8,5,43.98830576155163,0.0,3.0,Rain,357,0-10,6.0,12.0,8.0,39.0,0
2001-12-29,2.0,-2.0,-5.0,1.0,-2.0,-6.0,100.0,93.0,81.0,1026,1022,1020,6.0,3.0,0.0,6,3,43.98830576155163,0.0,6.0,Fog,12,0-10,2.0,7.0,7.0,19.0,0
2001-12-30,6.0,1.0,-3.0,3.0,0.0,-3.0,100.0,91.0,61.0,1020,1018,1017,10.0,5.0,0.0,8,2,43.98830576155163,0.0,4.0,Fog-Rain,355,0-10,6.0,9.0,6.0,39.0,0
2001-12-31,10.0,7.0,3.0,9.0,6.0,3.0,100.0,96.0,87.0,1022,1019,1018,10.0,7.0,2.0,8,3,43.98830576155163,0.0,5.0,Rain,342,0-10,10.0,7.0,6.0,13.0,0
2002-01-01,10.0,8.0,7.0,8.0,7.0,5.0,100.0,90.0,76.0,1026,1024,1022,10.0,10.0,10.0,19,5,43.98830576155163,0.0,6.0,Rain,143,10-20,10.0,3.0,3.0,24.0,0
2002-01-02,8.0,7.0,6.0,7.0,6.0,5.0,100.0,91.0,81.0,1026,1023,1021,10.0,9.0,6.0,23,8,43.98830576155163,0.0,6.0,Rain,120,20-30,8.0,2.0,2.0,19.0,0
2002-01-03,11.0,8.0,6.0,9.0,7.0,6.0,100.0,94.0,82.0,1021,1019,1017,10.0,9.0,2.0,21,5,42.0,0.0,6.0,Rain,287,20-30,11.0,5.0,3.0,18.0,0
2002-01-04,13.0,8.0,4.0,8.0,6.0,4.0,100.0,87.0,67.0,1028,1024,1020,10.0,9.0,6.0,11,5,43.98830576155163,0.0,3.0,Rain,13,10-20,13.0,9.0,4.0,33.0,0
2002-01-05,11.0,9.0,7.0,7.0,5.0,3.0,93.0,79.0,58.0,1032,1031,1028,10.0,10.0,10.0,13,5,43.98830576155163,0.0,6.0,Rain,72,10-20,11.0,4.0,4.0,35.0,0
2002-01-06,9.0,7.0,3.0,6.0,3.0,1.0,93.0,78.0,62.0,1032,1031,1029,10.0,10.0,10.0,11,3,43.98830576155163,0.0,5.0,Rain,77,10-20,9.0,6.0,5.0,31.0,0
2002-01-07,8.0,3.0,-2.0,3.0,0.0,-2.0,100.0,84.0,53.0,1029,1025,1022,10.0,7.0,1.0,6,2,43.98830576155163,0.0,2.0,Fog,353,0-10,8.0,10.0,5.0,47.0,0
2002-01-08,9.0,4.0,-1.0,4.0,1.0,-2.0,100.0,82.0,54.0,1029,1025,1022,10.0,10.0,10.0,10,5,43.98830576155163,0.0,6.0,Rain,7,0-10,9.0,10.0,6.0,46.0,0
2002-01-09,10.0,6.0,1.0,3.0,2.0,0.0,100.0,81.0,54.0,1034,1032,1029,10.0,10.0,10.0,11,5,43.98830576155163,0.0,5.0,Rain,350,10-20,10.0,9.0,3.0,46.0,0
2002-01-10,9.0,4.0,1.0,4.0,2.0,0.0,93.0,82.0,58.0,1035,1033,1032,10.0,10.0,10.0,10,3,43.98830576155163,0.0,5.0,Rain,358,0-10,9.0,8.0,4.0,35.0,0
2002-01-11,9.0,3.0,-3.0,3.0,0.0,-3.0,100.0,88.0,58.0,1035,1034,1032,9.0,6.0,5.0,13,3,43.98830576155163,0.0,2.0,Rain,336,10-20,9.0,12.0,6.0,42.0,0
2002-01-12,10.0,3.0,-3.0,4.0,1.0,-3.0,100.0,87.0,62.0,1034,1033,1032,9.0,8.0,5.0,10,3,43.98830576155163,0.0,3.0,Rain,351,0-10,10.0,13.0,7.0,38.0,0
2002-01-13,8.0,6.0,4.0,7.0,6.0,4.0,100.0,95.0,87.0,1033,1031,1029,9.0,4.0,1.0,14,3,43.98830576155163,0.0,7.0,Rain,137,10-20,8.0,4.0,3.0,13.0,0
2002-01-14,11.0,7.0,3.0,7.0,5.0,2.0,100.0,92.0,62.0,1031,1029,1028,8.0,2.0,0.0,11,3,43.98830576155163,0.0,3.0,Fog,188,10-20,11.0,8.0,5.0,38.0,0
2002-01-15,7.0,3.0,-1.0,4.0,2.0,-1.0,100.0,94.0,76.0,1028,1026,1024,10.0,4.0,0.0,8,3,43.98830576155163,0.0,4.0,Fog-Rain,11,0-10,7.0,8.0,5.0,24.0,0
2002-01-16,11.0,3.0,-3.0,4.0,0.0,-3.0,100.0,82.0,50.0,1028,1026,1025,10.0,7.0,1.0,26,6,43.98830576155163,0.0,1.0,Fog,43,20-30,11.0,14.0,7.0,50.0,0
2002-01-17,10.0,3.0,-3.0,5.0,1.0,-3.0,100.0,82.0,58.0,1027,1025,1022,10.0,10.0,10.0,13,5,43.98830576155163,0.0,6.0,Rain,318,10-20,10.0,13.0,8.0,42.0,0
2002-01-18,10.0,6.0,2.0,5.0,3.0,2.0,100.0,91.0,66.0,1025,1024,1022,10.0,9.0,5.0,13,3,43.98830576155163,0.0,5.0,Rain,335,10-20,10.0,8.0,3.0,34.0,0
2002-01-19,9.0,4.0,1.0,5.0,2.0,0.0,100.0,88.0,66.0,1030,1027,1025,10.0,9.0,7.0,6,3,43.98830576155163,0.0,6.0,Rain,359,0-10,9.0,8.0,5.0,34.0,0
2002-01-20,11.0,6.0,1.0,4.0,2.0,0.0,100.0,83.0,58.0,1032,1030,1029,10.0,10.0,10.0,8,5,43.98830576155163,0.0,3.0,Rain,351,0-10,11.0,10.0,4.0,42.0,0
2002-01-21,11.0,4.0,-1.0,6.0,2.0,-2.0,100.0,84.0,58.0,1030,1025,1019,10.0,9.0,5.0,21,6,32.0,0.0,3.0,Rain,260,20-30,11.0,12.0,8.0,42.0,0
2002-01-22,8.0,4.0,2.0,5.0,3.0,1.0,100.0,85.0,71.0,1026,1023,1020,10.0,8.0,0.0,19,11,35.0,0.0,4.0,Fog,222,10-20,8.0,6.0,4.0,29.0,0
2002-01-23,11.0,8.0,5.0,9.0,7.0,4.0,100.0,89.0,76.0,1022,1015,1011,10.0,8.0,5.0,29,10,45.0,0.0,6.0,Rain,233,20-30,11.0,6.0,5.0,24.0,0
2002-01-24,11.0,8.0,5.0,5.0,3.0,0.0,87.0,72.0,50.0,1028,1023,1017,10.0,10.0,10.0,29,16,39.0,0.0,2.0,Rain,243,20-30,11.0,6.0,5.0,37.0,0
2002-01-25,9.0,4.0,-1.0,5.0,2.0,-2.0,100.0,94.0,76.0,1032,1029,1028,5.0,2.0,0.0,11,5,43.98830576155163,0.0,3.0,Fog,43,10-20,9.0,10.0,7.0,24.0,0
2002-01-26,8.0,6.0,4.0,7.0,5.0,3.0,100.0,93.0,81.0,1034,1032,1031,10.0,5.0,0.0,10,3,43.98830576155163,0.0,6.0,Fog,1,0-10,8.0,4.0,4.0,19.0,0
2002-01-27,10.0,7.0,3.0,6.0,4.0,2.0,100.0,87.0,71.0,1034,1032,1031,10.0,8.0,5.0,10,5,43.98830576155163,0.0,4.0,Rain,352,0-10,10.0,7.0,4.0,29.0,0
2002-01-28,16.0,7.0,-1.0,7.0,3.0,-1.0,100.0,84.0,48.0,1033,1032,1030,9.0,8.0,6.0,10,5,43.98830576155163,0.0,0.0,Rain,343,0-10,16.0,17.0,8.0,52.0,0
2002-01-29,18.0,9.0,0.0,8.0,3.0,-1.0,100.0,78.0,37.0,1033,1031,1028,14.64407356948229,11.719856948228882,9.134877384196185,8,5,43.98830576155163,0.0,3.2060661764705882,Rain,350,0-10,18.0,18.0,9.0,63.0,0
2002-01-30,15.0,8.0,1.0,5.0,2.0,0.0,93.0,69.0,38.0,1029,1027,1024,14.64407356948229,11.719856948228882,9.134877384196185,13,6,43.98830576155163,0.0,3.2060661764705882,Rain,291,10-20,15.0,14.0,5.0,55.0,0
2002-01-31,13.0,9.0,4.0,5.0,4.0,-1.0,93.0,71.0,38.0,1032,1029,1026,10.0,10.0,10.0,24,10,45.0,0.0,3.0,Rain,225,20-30,13.0,9.0,6.0,55.0,0
2002-02-01,13.0,6.0,-2.0,3.0,1.0,-3.0,100.0,77.0,41.0,1033,1031,1029,7.0,6.0,5.0,11,5,43.98830576155163,0.0,0.0,Rain,354,10-20,13.0,15.0,6.0,59.0,0
2002-02-02,16.0,6.0,-3.0,2.0,-1.0,-3.0,100.0,71.0,31.0,1030,1028,1025,14.64407356948229,11.719856948228882,9.134877384196185,8,5,43.98830576155163,0.0,3.2060661764705882,Rain,350,0-10,16.0,19.0,5.0,69.0,0
2002-02-03,12.0,6.0,1.0,8.0,2.0,-2.0,93.0,76.0,50.0,1027,1024,1023,10.0,10.0,6.0,19,8,43.98830576155163,0.0,6.0,Rain,333,10-20,12.0,11.0,10.0,43.0,0
2002-02-04,12.0,8.0,5.0,7.0,6.0,4.0,100.0,85.0,67.0,1030,1029,1026,10.0,9.0,3.0,13,5,43.98830576155163,0.0,5.0,Rain,248,10-20,12.0,7.0,3.0,33.0,0
2002-02-05,14.0,10.0,7.0,10.0,7.0,-1.0,100.0,86.0,53.0,1030,1023,1017,10.0,8.0,1.0,40,11,53.0,0.0,6.0,Fog-Rain-Thunderstorm,233,30-40,14.0,7.0,11.0,47.0,0
2002-02-06,9.0,7.0,5.0,1.0,-1.0,-3.0,70.0,58.0,43.0,1024,1022,1019,10.0,10.0,10.0,34,21,42.0,0.0,3.0,Rain,282,30-40,9.0,4.0,4.0,27.0,0
2002-02-07,14.0,8.0,3.0,6.0,3.0,0.0,93.0,69.0,51.0,1029,1026,1023,10.0,10.0,10.0,24,6,26.0,0.0,2.0,Rain,338,20-30,14.0,11.0,6.0,42.0,0
2002-02-08,15.0,8.0,2.0,6.0,5.0,2.0,100.0,77.0,51.0,1032,1030,1028,10.0,9.0,6.0,13,6,43.98830576155163,0.0,1.0,Rain,188,10-20,15.0,13.0,4.0,49.0,0
2002-02-09,13.0,7.0,1.0,8.0,4.0,1.0,100.0,91.0,72.0,1028,1027,1025,8.0,6.0,5.0,10,3,43.98830576155163,0.0,4.0,Rain,359,0-10,13.0,12.0,7.0,28.0,0
2002-02-10,13.0,7.0,2.0,8.0,6.0,2.0,100.0,91.0,72.0,1027,1026,1024,9.0,5.0,0.0,11,5,21.0,0.0,1.0,Fog,360,10-20,13.0,11.0,6.0,28.0,0
2002-02-11,13.0,8.0,4.0,8.0,6.0,3.0,100.0,91.0,67.0,1026,1025,1024,9.0,5.0,1.0,11,3,43.98830576155163,0.0,3.0,Fog,348,10-20,13.0,9.0,5.0,33.0,0
2002-02-12,16.0,9.0,2.0,7.0,5.0,1.0,100.0,83.0,52.0,1027,1026,1025,10.0,7.0,4.0,8,3,29.0,0.0,2.0,Rain,356,0-10,16.0,14.0,6.0,48.0,0
2002-02-13,17.0,9.0,1.0,7.0,4.0,0.0,100.0,77.0,48.0,1026,1022,1017,9.0,9.0,8.0,13,5,43.98830576155163,0.0,0.0,Rain,314,10-20,17.0,16.0,7.0,52.0,0
2002-02-14,11.0,7.0,2.0,6.0,-1.0,-4.0,100.0,61.0,35.0,1021,1019,1017,10.0,10.0,10.0,48,13,69.0,0.0,1.0,Rain,2,40-50,11.0,9.0,10.0,65.0,0
2002-02-15,12.0,7.0,2.0,0.0,-2.0,-7.0,65.0,55.0,41.0,1022,1021,1019,10.0,10.0,10.0,26,16,43.98830576155163,0.0,3.0,Rain,11,20-30,12.0,10.0,7.0,24.0,0
2002-02-16,11.0,3.0,-3.0,-1.0,-3.0,-5.0,86.0,62.0,40.0,1021,1020,1018,10.0,10.0,10.0,16,8,43.98830576155163,0.0,1.0,Rain,23,10-20,11.0,14.0,4.0,46.0,0
2002-02-17,10.0,5.0,0.0,1.0,-1.0,-2.0,87.0,70.0,50.0,1023,1020,1019,10.0,10.0,10.0,16,6,23.0,0.0,3.0,Rain,4,10-20,10.0,10.0,3.0,37.0,0
2002-02-18,12.0,4.0,-3.0,0.0,-2.0,-4.0,100.0,66.0,38.0,1028,1025,1023,10.0,9.0,6.0,21,8,43.98830576155163,0.0,2.0,Rain,22,20-30,12.0,15.0,4.0,62.0,0
2002-02-19,14.0,7.0,0.0,0.0,-3.0,-8.0,87.0,54.0,21.0,1034,1031,1028,14.64407356948229,11.719856948228882,9.134877384196185,19,6,43.98830576155163,0.0,3.2060661764705882,Rain,44,10-20,14.0,14.0,8.0,66.0,0
2002-02-20,13.0,4.0,-4.0,0.0,-3.0,-5.0,93.0,58.0,29.0,1034,1029,1022,10.0,9.0,8.0,35,8,40.0,0.0,4.0,Rain,288,30-40,13.0,17.0,5.0,64.0,0
2002-02-21,15.0,9.0,3.0,3.0,-1.0,-5.0,87.0,54.0,25.0,1023,1022,1020,10.0,10.0,9.0,35,14,43.98830576155163,0.0,3.0,Rain,4,30-40,15.0,12.0,8.0,62.0,0
2002-02-22,18.0,9.0,0.0,3.0,-1.0,-4.0,75.0,52.0,34.0,1025,1023,1022,10.0,10.0,10.0,16,8,27.0,0.0,1.0,Rain,353,10-20,18.0,18.0,7.0,41.0,0
2002-02-23,19.0,9.0,0.0,4.0,1.0,-2.0,93.0,60.0,30.0,1026,1024,1022,10.0,10.0,10.0,14,5,29.0,0.0,2.0,Rain,344,10-20,19.0,19.0,6.0,63.0,0
2002-02-24,16.0,8.0,0.0,4.0,1.0,-1.0,93.0,65.0,36.0,1025,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,10,5,43.98830576155163,0.0,3.2060661764705882,Rain,1,0-10,16.0,16.0,5.0,57.0,0
2002-02-25,17.0,8.0,0.0,4.0,2.0,-1.0,93.0,66.0,37.0,1023,1021,1019,14.64407356948229,11.719856948228882,9.134877384196185,19,6,34.0,0.0,3.2060661764705882,Rain,299,10-20,17.0,17.0,5.0,56.0,0
2002-02-26,14.0,7.0,0.0,6.0,3.0,-1.0,93.0,76.0,41.0,1024,1022,1021,10.0,8.0,5.0,16,6,43.98830576155163,0.0,6.0,Rain,292,10-20,14.0,14.0,7.0,52.0,0
2002-02-27,13.0,6.0,-1.0,8.0,4.0,-1.0,100.0,81.0,54.0,1022,1020,1018,10.0,8.0,1.0,21,8,39.0,0.0,6.0,Fog,235,20-30,13.0,14.0,9.0,46.0,0
2002-02-28,13.0,11.0,10.0,8.0,4.0,1.0,87.0,64.0,44.0,1018,1015,1011,10.0,10.0,10.0,27,14,39.0,0.0,6.0,Rain,241,20-30,13.0,3.0,7.0,43.0,0
2002-03-01,11.0,8.0,5.0,7.0,4.0,0.0,93.0,74.0,54.0,1010,1007,1005,10.0,10.0,5.0,26,11,50.0,0.0,5.0,Rain,239,20-30,11.0,6.0,7.0,39.0,0
2002-03-02,11.0,6.0,1.0,3.0,-1.0,-6.0,100.0,69.0,30.0,1014,1011,1009,10.0,10.0,10.0,16,5,40.0,0.0,3.0,Rain,311,10-20,11.0,10.0,9.0,70.0,0
2002-03-03,6.0,3.0,0.0,4.0,0.0,-3.0,100.0,81.0,61.0,1015,1013,1011,10.0,9.0,7.0,21,8,43.98830576155163,0.0,7.0,Rain,41,20-30,6.0,6.0,7.0,39.0,0
2002-03-04,9.0,7.0,4.0,5.0,3.0,3.0,100.0,85.0,66.0,1013,1010,1008,10.0,10.0,10.0,19,5,43.98830576155163,0.0,6.0,Rain,84,10-20,9.0,5.0,2.0,34.0,0
2002-03-05,10.0,6.0,1.0,3.0,1.0,-2.0,100.0,72.0,50.0,1013,1009,1008,10.0,10.0,10.0,34,11,43.98830576155163,0.0,6.0,Rain,359,30-40,10.0,9.0,5.0,50.0,0
2002-03-06,14.0,9.0,5.0,1.0,0.0,-2.0,66.0,55.0,41.0,1021,1016,1013,10.0,10.0,10.0,34,24,43.98830576155163,0.0,3.0,Rain,7,30-40,14.0,9.0,3.0,25.0,0
2002-03-07,12.0,8.0,4.0,5.0,3.0,0.0,87.0,68.0,54.0,1024,1023,1021,10.0,10.0,10.0,19,6,43.98830576155163,0.0,6.0,Rain,36,10-20,12.0,8.0,5.0,33.0,0
2002-03-08,16.0,8.0,1.0,6.0,3.0,1.0,100.0,71.0,42.0,1024,1022,1020,10.0,10.0,8.0,11,5,43.98830576155163,0.0,2.0,Rain,337,10-20,16.0,15.0,5.0,58.0,0
2002-03-09,16.0,9.0,2.0,6.0,4.0,2.0,100.0,75.0,45.0,1022,1020,1018,10.0,8.0,7.0,6,3,43.98830576155163,0.0,4.0,Rain,21,0-10,16.0,14.0,4.0,55.0,0
2002-03-10,17.0,9.0,2.0,7.0,4.0,1.0,93.0,67.0,42.0,1021,1019,1017,10.0,10.0,10.0,16,8,34.0,0.0,3.0,Rain,300,10-20,17.0,15.0,6.0,51.0,0
2002-03-11,16.0,11.0,6.0,8.0,4.0,1.0,100.0,67.0,39.0,1019,1016,1014,10.0,9.0,5.0,21,6,43.98830576155163,0.0,5.0,Rain,193,20-30,16.0,10.0,7.0,61.0,0
2002-03-12,17.0,13.0,10.0,6.0,4.0,2.0,66.0,55.0,42.0,1014,1011,1009,10.0,10.0,10.0,29,10,35.0,0.0,4.0,Rain,173,20-30,17.0,7.0,4.0,24.0,0
2002-03-13,13.0,10.0,7.0,7.0,4.0,3.0,87.0,70.0,58.0,1009,1007,1005,10.0,9.0,3.0,35,14,63.0,0.0,6.0,Rain,188,30-40,13.0,6.0,4.0,29.0,0
